customer_id,order_id,customer_name,email,phone,city,region,customer_segment,product_category,product_name,quantity,unit_price,discount_pct,total_amount,payment_method,order_status,order_date,delivery_date,satisfaction_score,is_vip,consent_flag,source_system,last_update,secondary_email,notes
C10191,O200298,Hamza Labser,hamza.labser74@company.ma,+212695342836, fes,Fes-Meknes,SME,Fashion,T-Shirt,4,4465.28,10,16075.01,Wallet,pending,20/02/2026,28/02/2026,,N,Y,ERP_A,02-23-2026,,
C10274,O200578,Salma Cherkaoui,salma.cherkaoui79@gmail.com,+212699347687, marrakech ,Marrakesh-Safi,Retail,Electronics,Headphones,2,2799.06,10,5038.31,Transfer,Canceled,2025-07-18,2025/07/22 05:53:00,4,Yes,N,WebShop,08-01-2025,,Address unclear
C10000,O201049,Omar El Amrani,omar.el29@outlook.com,+212621819600,Tangier,Tangier-Tetouan-Al Hoceima,Retail,Home,Shelf,1,607.61,0,607.61,Wallet,Pending,2025-11-03,2025-11-08,5,0,True,ERP_A,2025-11-17,,
C10042,O200456,Khadija Rahmani,khadija.rahmani79@yahoo.com,+212686872774,Agadir  ,Souss-Massa,Retail,Fashion,Shoes,4,4025.61,0,16102.44,eWallet,Returned,2025-03-24,04-03-2025,4,0,N,MobileApp,2025-04-02,,Address unclear
C10074,O200774,Hamza Mansouri,hamza.mansouri98@yahoo.com,+212603482477,oujda,Oriental,Retail,Fashion,Shoes,1,2167.43,15,1842.32,CARD,Returned,2025-01-17,01-22-2025,4,0,False,MobileApp,2025/02/10 06:44:00,,Late delivery complaint
C10349,O200655,Khadija Naciri,khadija.naciri97@company.ma,+212698933472,Fez,Fes-Meknes,Enterprise,Beauty,Perfume,4,66.22,10,238.39,Cash,Returned,2025-05-20,2025-05-24,5,0,No,MobileApp,2025/05/31 18:50:00,,
C10318,O200896,Anas Idrissi,anas.idrissi50@yahoo.com,+212600835058,Khouribga  ,Beni Mellal-Khenifra,Retail,Fashion,Jacket,1,2180.06,0,2180.06,Credit Card,Delivered,21/06/2025,07-01-2025,2,0,No,ERP_A,06-22-2025,,VIP client
C10083,O200586,Aya Idrissi,aya.idrissi57@gmail.com,+212624005045,RABAT,Rabat-Sale-Kenitra,Student,Fashion,T-Shirt,1,1630.73,15,1386.12,Bank Transfer,Canceled,2025/06/27 13:11:00,2025-07-07,2,0,False,MobileApp,2025-07-08,backup@example.com,Late delivery complaint
C10119,O200063,Amina El Amrani,amina.el40@gmail.com,+212677005411,Agadir,Souss-Massa,Student,Home,Lamp,1,3798.36,20,3038.69,cash,delivered,13/02/2025,02-14-2025,,Yes,N,WebShop,02-13-2025,,
C10313,O200901,Amine Labser,amine.labser17@yahoo.com,+212648251353,Rabat,Rabat-Sale-Kenitra,Retail,Fashion,Jacket,1,1435.77,5,1363.98,eWallet,Returned,2025-09-19,2025/09/21 18:49:00,,N,True,WebShop,10-09-2025,amine.labser17@yahoo.com,
C10314,O200111,Mehdi Idrissi,mehdi.idrissi34@company.ma,+212694717099,agadir,Souss-Massa,Student,Electronics,Monitor,2,552.3,0,1104.6,CARD,PENDING,2025-02-06,2025/02/11 18:46:00,,Yes,False,ERP_A,02-14-2025,,
C10248,O200191,Amina El Amrani,amina.el45@yahoo.com,+212632697311,Marrakech,Marrakesh-Safi,Student,Grocery,Coffee,5,2942.72,0,14713.6,Transfer,DELIVERED,05-31-2025,2025/06/07 18:53:00,,0,N,MobileApp,06-23-2025,,
C10139,O201083,Nour Cherkaoui,nour.cherkaoui97@gmail.com,+212634505415,,Tangier-Tetouan-Al Hoceima,Student,Beauty,Perfume,1,1622.35,15,1379.0,COD,Delivered,13/10/2025,18/10/2025,5,Yes,False,ERP_A,10-24-2025,,VIP client
C10139,O201175,Nour Cherkaoui,nour.cherkaoui97@gmail.com,+212634505415, tangier ,Tangier-Tetouan-Al Hoceima,SME,Electronics,Monitor,1,2700.04,0,2700.04,Card,cancelled,30/08/2025,03/09/2025,2,No,No,CRM_B,09-04-2025,,Address unclear
C10295,O200340,Hamza Idrissi,hamza.idrissi61@outlook.com,+212641608989,OUJDA,Oriental,Enterprise,Electronics,Headphones,3,120.31,0,360.93,wallet,returned,2025/09/15 03:44:00,2025/09/23 03:44:00,3,1,True,MobileApp,2025-09-18,,Address unclear
C10167,O200639,Amina El Fassi,amina.el3@outlook.com,+212675626368,RABAT,Rabat-Sale-Kenitra,SME,Grocery,Olive Oil,1,76.9,20,61.52,Transfer,Delivered,2025/03/26 08:26:00,2025-03-28,2,1,Y,MobileApp,2025/04/18 08:26:00,,VIP client
C10089,O201176,Omar Jabri,omar.jabri57@company.ma,+212609521456,casablanca,Casablanca-Settat,Enterprise,Beauty,Perfume,2,105.33,0,210.66,cash,Cancelled,08-30-2025,09-02-2025,1,Y,Yes,ERP_A,13/09/2025,,Late delivery complaint
C10320,O200082,Amine Bennani,amine.bennani38@company.ma,+212678985625,Casablanca,Casablanca-Settat,Enterprise,Electronics,Laptop,4,2093.64,0,8374.56,COD,Canceled,06-29-2025,2025/07/03 17:51:00,,Yes,Y,WebShop,23/07/2025,,
C10085,O200074,Samir Rahmani,samir.rahmani75@yahoo.com,+212623747407, fes,Fes-Meknes,SME,Grocery,Olive Oil,1,3462.17,0,3462.17,card,pending,2025-08-26,2025-08-28,4,Y,Yes,MobileApp,09-09-2025,,Late delivery complaint
C10323,O200588,Sara El Fassi,sara.el57@yahoo.com,+212661847230,Rabat,Rabat-Sale-Kenitra,Enterprise,Home,Desk,2,4130.44,5,7847.84,Card,cancelled,11/02/2025,2025-02-13,,No,False,CRM_B,26/02/2025,,VIP client
C10089,O200104,Omar Jabri,omar.jabri57@company.ma,+212609521456,casablanca,Casablanca-Settat,SME,Fashion,Jacket,5,936.81,10,4215.64,cash,returned,17/01/2025,01-20-2025,2,0,False,MobileApp,01-23-2025,,Address unclear
C10226,O200892,Aya Labser,aya.labser3@gmail.com,+212651238282,Casablanca,Casablanca-Settat,Enterprise,Electronics,Headphones,5,2562.53,10,11531.39,Cash,cancelled,2025-06-19,2025-06-27,,N,Yes,WebShop,2025-06-25,,
C10036,O200005,Imane Boukili,imane.boukili93@gmail.com,+212648465648,agadir,Souss-Massa,Enterprise,Home,Chair,5,3595.67,0,17978.35,card,Canceled,2025-02-14,2025/02/17 02:03:00,4,N,N,MobileApp,14/02/2025,,
C10140,O200807,Anas Jabri,anas.jabri50@yahoo.com,+212652775841,Khouribga,Beni Mellal-Khenifra,SME,Electronics,Monitor,1,1087.91,0,1087.91,transfer,Cancelled,2025-05-23,2025-06-01,1,Yes,True,MobileApp,2025-05-28,,
C10136,O201034,Hamza Ait Lahcen,hamza.ait61@yahoo.com,+212606540515,casablanca,Casablanca-Settat,Enterprise,Electronics,Monitor,1,1126.36,0,1126.36,eWallet,Canceled,08-08-2025,08-12-2025,5,Yes,Y,CRM_B,2025/09/01 10:50:00,backup@example.com,
C10222,O200967,Sara Ait Lahcen,sara.ait14@gmail.com,+212635290965,agadir,Souss-Massa,Retail,Electronics,Phone,2,4767.34,0,9534.68,Credit Card,Canceled,19/02/2025,2025-02-21,5,No,No,WebShop,02-25-2025,,
C10284,O200431,Amine Boukili,amine.boukili82@outlook.com,+212691725135,Agadir  ,Souss-Massa,Student,Electronics,Phone,4,3508.31,5,13331.58,card,pending,2025-03-07,2025/03/16 00:10:00,,Yes,N,ERP_A,03-12-2025,backup@example.com,Late delivery complaint
C10299,O201234,Amina Ait Lahcen,amina.ait69@company.ma,+212656467997,Rabat,Rabat-Sale-Kenitra,Student,Electronics,Headphones,1,3349.64,10,3014.68,CARD,returned,2025/04/30 15:26:00,05-06-2025,4,0,True,ERP_A,05-15-2025,,
C10323,O200353,Sara El Fassi,sara.el57@yahoo.com,+212661847230, rabat,Rabat-Sale-Kenitra,Enterprise,Electronics,Monitor,1,4451.67,10,4006.5,Wallet,Delivered,2025/05/10 18:26:00,05-15-2025,,Y,No,MobileApp,17/05/2025,,
C10264,O200775,Zakaria Sahli,zakaria.sahli43@gmail.com,+212606413836,Agadir,Souss-Massa,Enterprise,Home,Lamp,1,2751.65,15,2338.9,Credit Card,delivered,01-02-2025,01-11-2025,3,N,No,ERP_A,01-21-2025,,
C10264,O201039,Zakaria Sahli,zakaria.sahli43@gmail.com,+212606413836,Agadir,Souss-Massa,Enterprise,Beauty,Shampoo,1,779.8,5,740.81,Bank Transfer,DELIVERED,23/12/2025,12-25-2025,4,0,Yes,MobileApp,30/12/2025,,Address unclear
C10267,O200697,Imane Jabri,imane.jabri41@company.ma,+212674313291,,Beni Mellal-Khenifra,SME,Fashion,Jacket,3,2913.23,15,7428.74,Credit Card,DELIVERED,2025/10/19 07:09:00,25/10/2025,3,1,No,CRM_B,10-22-2025,,
C10106,O200879,Karim Bennani,karim.bennani85@outlook.com,+212673158514, fes,Fes-Meknes,SME,Electronics,Phone,2,1190.67,5,2262.27,eWallet,Delivered,2026-01-01,01-10-2026,5,0,False,WebShop,2026-01-19,,
C10212,O200258,Nadia El Fassi,nadia.el47@company.ma,+212611047541,Khouribga,Beni Mellal-Khenifra,Student,Fashion,Shoes,2,4240.8,0,8481.6,COD,PENDING,2025/06/25 07:13:00,04/07/2025,,N,No,WebShop,2025-07-15,,
C10335,O201123,Hamza Tazi,hamza.tazi31@yahoo.com,+212617797177,Khouribga,Beni Mellal-Khenifra,SME,Electronics,Laptop,1,3258.33,5,3095.41,Card,RETURNED,2025-01-04,01-14-2025,2,No,No,MobileApp,2025-01-16,,
C10312,O200876,MERYEM IDRISSI,meryem.idrissi44@outlook.com,+212638758428,casa,Casablanca-Settat,Enterprise,Home,Chair,1,741.52,15,630.29,wallet,returned,2025-07-02,2025/07/04 03:08:00,5,0,No,MobileApp,07-20-2025,,Address unclear
C10116,O200930,Mehdi El Fassi,mehdi.el43@outlook.com,+212621818835,Agadir  ,Souss-Massa,Enterprise,Beauty,Shampoo,2,4170.0,15,7089.0,CARD,Canceled,12-29-2025,2025-12-31,2,0,N,WebShop,2026-01-21,,
C10172,O200430,Rania Tazi,rania.tazi72@company.ma,, fes,Fes-Meknes,Student,Home,Chair,3,3457.43,10,9335.06,eWallet,returned,07-28-2025,08-01-2025,,No,N,WebShop,2025/08/13 00:17:00,,Late delivery complaint
C10310,O200908,Mehdi Rahmani,mehdi.rahmani9@yahoo.com,+212654544432,RABAT,Rabat-Sale-Kenitra,Retail,Grocery,Dates,1,2324.8,10,2092.32,COD,Canceled,22/12/2025,01/01/2026,,N,False,CRM_B,2026-01-13,,VIP client
C10242,O201003,NOUR IDRISSI,nour.idrissi28@yahoo.com,+212674545892, fes,Fes-Meknes,Student,Beauty,Soap,5,3564.97,0,17824.85,card,Cancelled,11/05/2025,2025-05-13,,No,No,MobileApp,2025-06-03,,Late delivery complaint
C10277,O200132,ZAKARIA EL AMRANI,zakaria.el61@gmail.com,+212685932133,Tangier,Tangier-Tetouan-Al Hoceima,Student,Home,Shelf,3,2123.84,15,5415.79,card,Canceled,27/11/2025,2025/12/01 00:18:00,5,Y,N,WebShop,2025/12/11 00:18:00,,
C10333,O200004,Hamza El Fassi,hamza.el85@@yahoo.com,+212637562890,Rabat,Rabat-Sale-Kenitra,Student,Home,Lamp,1,4743.13,0,4743.13,COD,PENDING,01-31-2026,2026/02/01 17:34:00,4,Yes,True,CRM_B,02-20-2026,,VIP client
C10172,O200565,Rania Tazi,N/A,+212642199330,Fez,Fes-Meknes,Retail,Home,Chair,5,1985.47,0,9927.35,wallet,Returned,10-09-2025,13/10/2025,4,0,Y,ERP_A,2025/10/11 08:14:00,,Late delivery complaint
C10274,O200321,Salma Cherkaoui,salma.cherkaoui79@gmail.com,,Marrakech,Marrakesh-Safi,Student,Home,Shelf,1,2921.58,5,2775.5,cash,Delivered,27/09/2025,2025/10/01 18:49:00,,Yes,True,WebShop,27/10/2025,,Late delivery complaint
C10013,O200693,Aya El Fassi,aya.el98@gmail.com,+212682278248,oujda,Oriental,Retail,Grocery,Rice,5,400.49,15,1702.08,Bank Transfer,delivered,2025/04/19 03:11:00,04-23-2025,5,1,N,CRM_B,2025/05/04 03:11:00,,Late delivery complaint
C10142,O200310,Samir El Fassi,samir.el89@outlook.com,+212675705964,Khouribga  ,Beni Mellal-Khenifra,SME,Home,Lamp,1,3226.37,0,3226.37,transfer,Canceled,2025-04-18,2025-04-19,1,0,False,WebShop,05-01-2025,,VIP client
C10334,O200624,Youssef Rahmani,youssef.rahmani64@@yahoo.com,+212621753540,Marrakech,Marrakesh-Safi,SME,Grocery,Coffee,2,1799.68,10,3239.42,Bank Transfer,pending,10-10-2025,2024-12-20,,No,Yes,ERP_A,02/11/2025,,Address unclear
C10078,O200882,Youssef Labser,youssef.labser20@yahoo.com,+212678755886,Tangier,Tangier-Tetouan-Al Hoceima,Student,Beauty,Perfume,1,716.01,0,716.01,Cash,Pending,2025-06-19,21/06/2025,2,No,N,WebShop,2025/07/03 12:36:00,,
C10189,O200679,Nadia Labser,nadia.labser5@gmail.com,+212669033119, fes,Fes-Meknes,Student,Electronics,Headphones,2,4115.03,20,6584.05,CARD,delivered,2025-10-23,2025-10-24,2,No,True,MobileApp,2025-11-11,,Address unclear
C10271,O200756,Khadija Bennani,unknown,+212603236519,Marrakech,Marrakesh-Safi,Student,Fashion,Bag,2,1029.49,200,1956.03,CARD,pending,31/03/2025,2024-12-20,5,1,N,WebShop,2025/04/22 03:45:00,,
C10113,O200290,Amine Alaoui,amine.alaoui65@outlook.com,,Khouribga,Beni Mellal-Khenifra,SME,Grocery,Coffee,-3,911.63,15,779.89,transfer,cancelled,2025-06-06,2025/06/14 18:52:00,3,1,Yes,ERP_A,2025/06/16 18:52:00,,Address unclear
C10323,O200447,Sara El Fassi,sara.el57@yahoo.com,+212661847230, rabat,Rabat-Sale-Kenitra,Student,Home,Chair,4,812.29,10,2924.24,cash,Cancelled,18/04/2025,2025-04-24,5,No,No,WebShop,04-26-2025,,
C10281,O200364,Imane El Amrani,imane.el76@outlook.com,+212621851569,Casablanca,Casablanca-Settat,Student,Electronics,Headphones,4,1091.85,5,4149.03,wallet,Cancelled,09-15-2025,2025-09-21,1,0,False,MobileApp,09-21-2025,backup@example.com,
C10152,O201094,Mehdi Naciri,mehdi.naciri26@company.ma,+212684249818, rabat,Rabat-Sale-Kenitra,Student,Grocery,Coffee,1,4451.71,0,4451.71,Credit Card,cancelled,2026-02-14,2026/02/20 21:30:00,3,No,Yes,MobileApp,2026/02/24 21:30:00,,
C10184,O200178,Hamza Cherkaoui,hamza.cherkaoui17@yahoo.com,+212686790874,casa,Casablanca-Settat,SME,Grocery,Olive Oil,2,3080.14,20,4928.22,transfer,Returned,16/05/2025,23/05/2025,5,0,Yes,MobileApp,2025/05/20 16:20:00,,
C10286,O200520,Youssef El Amrani,youssef.el94 at yahoo.com,+212662676586,,Beni Mellal-Khenifra,SME,Beauty,Perfume,4,3107.62,0,12430.48,wallet,PENDING,04-12-2025,22/04/2025,3,1,N,WebShop,2025-05-11,,
C10013,O200766,Aya El Fassi,aya.el98@gmail.com,+212682278248,Oujda,Oriental,Retail,Fashion,Shoes,4,2392.57,5,9091.77,eWallet,delivered,2025-12-08,2025/12/11 02:53:00,5,N,False,ERP_A,06/01/2026,,VIP client
C10018,O200666,Sara Rahmani,sara.rahmani52@gmail.com,+212651333872,,Rabat-Sale-Kenitra,SME,Fashion,Shoes,4,636.58,0,2546.32,Credit Card,PENDING,26/11/2025,12-04-2025,1,Yes,True,WebShop,2025-11-27,,
C10240,O200654,Zakaria Ait Lahcen,zakaria.ait19@yahoo.com,+212694667116,Khouribga,Beni Mellal-Khenifra,SME,Fashion,Bag,1,1350.84,10,1215.76,COD,DELIVERED,2025/10/15 07:05:00,10-21-2025,,Yes,No,MobileApp,10-20-2025,zakaria.ait19@yahoo.com,Late delivery complaint
C10326,O200070,Amine El Amrani,amine.el89@outlook.com,+212675300119,OUJDA,Oriental,Student,Fashion,Jacket,2,569.59,0,1139.18,COD,Pending,2025-01-14,2025/01/19 19:39:00,,Yes,Yes,WebShop,18/01/2025,,Late delivery complaint
C10044,O201046,Imane Jabri,imane.jabri20@outlook.com,+212636231665, rabat,Rabat-Sale-Kenitra,Enterprise,Home,Lamp,2,3447.96,15,5861.53,transfer,returned,11-04-2025,2025-11-06,1,N,Yes,CRM_B,2025-11-30,,
C10289,O200446,Anas Rahmani,,+212601533688,MARRAKECH,Marrakesh-Safi,Student,Fashion,Bag,2,4182.97,0,8365.94,Transfer,returned,2025/04/13 05:18:00,,5,Y,False,WebShop,2025-05-09,,VIP client
C10008,O200369,NOUR LABSER,nour.labser47@yahoo.com,+212632871012,Khouribga,Beni Mellal-Khenifra,Enterprise,Beauty,Cream,2,2645.34,0,5290.68,transfer,Canceled,01-22-2026,01-24-2026,4,0,True,WebShop,02-12-2026,,Late delivery complaint
C10095,O200185,Anas Rahmani,anas.rahmani79@yahoo.com,+212664053773,RABAT,Rabat-Sale-Kenitra,SME,Grocery,Dates,1,240.57,0,240.57,Credit Card,returned,08-26-2025,2025-08-29,1,N,No,WebShop,2025/09/16 21:14:00,,
C10210,O200737,Samir Boukili,samir.boukili4@company.ma,+212647735866,,Beni Mellal-Khenifra,SME,Home,Chair,4,4005.04,15,13617.14,Cash,pending,10-27-2025,01/11/2025,,Y,True,CRM_B,06/11/2025,backup@example.com,
C10053,O201006,Samir Ait Lahcen,,,RABAT,Rabat-Sale-Kenitra,Retail,Grocery,Coffee,2,2939.19,20,4702.7,Card,Cancelled,2025/04/02 05:01:00,2025/04/05 05:01:00,,N,N,WebShop,03/04/2025,,Address unclear
C10157,O200452,Omar Labser,omar.labser19@outlook.com,+212610469632,OUJDA,Oriental,Student,Electronics,Laptop,2,4294.5,5,8159.55,Transfer,Returned,16/02/2025,2025-02-19,3,Yes,True,MobileApp,03-10-2025,omar.labser19@outlook.com,
C10059,O200589,Anas El Fassi,anas.el90@company.ma,+212674443135,Agadir  ,Souss-Massa,SME,Fashion,T-Shirt,4,2634.68,20,8430.98,eWallet,Delivered,21/07/2025,07-27-2025,,0,No,MobileApp,12/08/2025,,VIP client
C10293,O200095,Meryem Mansouri,meryem.mansouri6@yahoo.com,+212647743490,MARRAKECH,Marrakesh-Safi,SME,Grocery,Coffee,5,1653.88,0,8269.4,Card,returned,2026/02/25 14:11:00,03-02-2026,4,0,Yes,ERP_A,2026-03-23,,
C10194,O201169,Sara Sahli,sara.sahli72@yahoo.com,+212682634351,khouribga,Beni Mellal-Khenifra,SME,Fashion,Bag,-1,3041.77,0,-6083.54,CARD,DELIVERED,2025-10-11,2025/10/19 02:02:00,3,No,False,CRM_B,2025-10-14,,
C10044,O200800,Imane Jabri,imane.jabri20@outlook.com,+212636231665, rabat,Rabat-Sale-Kenitra,Student,Electronics,Laptop,2,47.86,5,90.93,Wallet,delivered,2025/10/05 10:06:00,2025/10/12 10:06:00,,1,N,CRM_B,22/10/2025,,VIP client
C10277,O201038,Zakaria El Amrani,zakaria.el61@gmail.com,+212685932133,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Grocery,Olive Oil,4,1311.78,5,4984.76,eWallet,delivered,08-28-2025,09-04-2025,,Y,True,ERP_A,09-23-2025,,Address unclear
C10125,O200939,Youssef Mansouri,youssef.mansouri28@outlook.com,+212657332214, tangier ,Tangier-Tetouan-Al Hoceima,SME,Home,Lamp,2,4000.46,0,8000.92,Bank Transfer,delivered,2025/12/27 00:40:00,2026-01-02,,Y,False,MobileApp,2025/12/29 00:40:00,,
C10085,O200216,Samir Rahmani,samir.rahmani75@yahoo.com,+212623747407, fes,Fes-Meknes,Retail,Electronics,Phone,5,-10.0,0,6977.9,Transfer,PENDING,2025-12-15,19/12/2025,5,1,Y,ERP_A,2025/12/27 12:22:00,,Address unclear
C10199,O200291,Zakaria El Fassi,zakaria.el34@gmail.com,+212689964235,Marrakesh,Marrakesh-Safi,Enterprise,Home,Lamp,4,-99.99,0,9620.92,Cash,RETURNED,2025-05-13,2025-05-22,,Y,False,ERP_A,04/06/2025,,
C10092,O201022,Omar Cherkaoui,omar.cherkaoui75@company.ma,+212665137098,Agadir,Souss-Massa,Retail,Electronics,Headphones,5,2483.49,5,11796.58,Cash,PENDING,2025-09-10,2025-09-20,5,1,Y,MobileApp,2025-09-21,,
C10098,O200971,Imane Ait Lahcen,imane.ait36@gmail.com,+212622842102, marrakech ,Marrakesh-Safi,Retail,Grocery,Olive Oil,1,4757.13,0,4757.13,card,DELIVERED,26/06/2025,not delivered,2,1,Yes,WebShop,17/07/2025,,Address unclear
C10195,O200098,Khadija Naciri,khadija.naciri69@gmail.com,+212630469901,Agadir  ,Souss-Massa,Retail,Grocery,Dates,4,2743.79,15,9328.89,wallet,Returned,2025/03/30 15:08:00,,3,0,No,CRM_B,2025-04-01,,
C10053,O201131,Samir Ait Lahcen,samir.ait45@gmail.com,+212686518506, rabat,Rabat-Sale-Kenitra,Student,Beauty,Soap,2,3564.93,0,7129.86,transfer,Pending,2025/10/17 02:21:00,10-26-2025,2,No,Yes,WebShop,11-13-2025,samir.ait45@gmail.com,
C10082,O200511,Imane Naciri,imane.naciri81@company.ma,+212678091343,,Beni Mellal-Khenifra,Student,Home,Shelf,1,3244.58,5,3082.35,cash,pending,10-30-2025,05/11/2025,1,0,No,CRM_B,11-03-2025,,
C10003,O200269,Karim Boukili,karim.boukili94@gmail.com,+212678161849,Tanger,Tangier-Tetouan-Al Hoceima,Enterprise,Beauty,Shampoo,1,1086.9,20,869.52,wallet,cancelled,2025-01-04,01-13-2025,4,Y,False,WebShop,2025/01/14 12:38:00,,
C10065,O200320,Khadija Labser,khadija.labser73@company.ma,+212690913341,Khouribga  ,Beni Mellal-Khenifra,Student,Home,Shelf,3,1623.81,5,4627.86,Transfer,pending,09-04-2025,2025-09-14,4,1,True,MobileApp,2025-09-21,,Address unclear
C10068,O200172,Nadia Jabri,nadia.jabri10@outlook.com,00212602499471,Tanger,Tangier-Tetouan-Al Hoceima,Student,Fashion,Jacket,3,4005.66,0,12016.98,eWallet,Pending,2025-02-13,2025-02-16,1,1,Yes,CRM_B,2025-02-19,,
C10231,O200508,Omar Tazi,omar.tazi24@gmail.com,+212652866929,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Grocery,Coffee,1,2011.89,10,3259.26,COD,cancelled,04-10-2025,,5,No,True,ERP_A,2025-04-27,,
C10326,O200484,Amine El Amrani,amine.el89@outlook.com,+212675300119,N/A,Oriental,SME,Beauty,Perfume,2,3902.81,20,6244.5,transfer,Returned,2025/04/29 06:19:00,05-08-2025,,Y,True,CRM_B,05-09-2025,,Address unclear
C10041,O200921,Omar Ait Lahcen,omar.ait23@@outlook.com,+212687083172,Khouribga,Beni Mellal-Khenifra,Student,Home,Lamp,3,3654.12,0,10962.36,card,Returned,2025-02-22,2025-03-04,,No,Yes,ERP_A,2025-03-01,,Late delivery complaint
C10300,O200352,Sara Alaoui,sara.alaoui19@yahoo.com,+212699606530,N/A,Tangier-Tetouan-Al Hoceima,Enterprise,Fashion,Jacket,2,4770.66,5,9064.25,Bank Transfer,DELIVERED,2025-08-10,08-20-2025,4,N,True,CRM_B,2025/08/21 14:27:00,,
C10213,O200267,Nadia Bennani,nadia.bennani58@yahoo.com,+212688861015,Marrakesh,Marrakesh-Safi,Enterprise,Fashion,Bag,1,914.95,0,914.95,CARD,Pending,2025-12-27,04/01/2026,2,Yes,No,CRM_B,24/01/2026,,Late delivery complaint
C10292,O200053,Aya Cherkaoui,aya.cherkaoui51@company.ma,+212677418625,RBT,Rabat-Sale-Kenitra,Retail,Grocery,Dates,2,283.46,0,566.92,Wallet,RETURNED,11-07-2025,11-08-2025,1,Y,Y,MobileApp,12-03-2025,,
C10321,O201090,Rania Mansouri,rania.mansouri52@outlook.com,+212603323098,Fes,Fes-Meknes,Enterprise,Beauty,Soap,4,2752.82,0,11011.28,COD,returned,07-11-2025,2025-07-12,,0,True,ERP_A,18/07/2025,,Late delivery complaint
C10172,O200253,Rania Tazi,rania.tazi72@company.ma,+212642199330,Fes,Fes-Meknes,SME,Home,Chair,2,4795.38,0,9590.76,eWallet,delivered,2026/02/13 21:10:00,02-16-2026,3,1,True,CRM_B,2026/03/14 21:10:00,,VIP client
C10015,O200675,Zakaria Bennani,zakaria.bennani76@gmail.com,+212683930103,Agadir  ,Souss-Massa,Retail,Electronics,Headphones,1,3797.49,20,3037.99,cash,delivered,2025-11-23,2025/11/25 18:05:00,NA,1,Yes,WebShop,2025/12/16 18:05:00,,Address unclear
C10232,O200019,Meryem Idrissi,meryem.idrissi82@yahoo.com,+212682827422,MARRAKECH,Marrakesh-Safi,Retail,Beauty,Shampoo,2,1915.93,0,3831.86,COD,Delivered,2025/02/25 00:12:00,06/03/2025,4,1,True,ERP_A,2025-02-27,,Address unclear
C10257,O200071,Hamza Sahli,hamza.sahli48@outlook.com,+212624105648,Tangier,Tangier-Tetouan-Al Hoceima,SME,Beauty,Soap,3,952.52,5,2714.68,Cash,Returned,0000-00-00,2025-09-12,,N,False,CRM_B,2025-10-03,,
C10255,O200739,  Amina Rahmani  ,amina.rahmani90@company.ma,+212663031617,RBT,Rabat-Sale-Kenitra,Student,Beauty,Shampoo,1,4470.63,-5,4023.57,Wallet,Pending,26/10/2025,2025/10/29 14:00:00,3,No,True,MobileApp,11-18-2025,,
C10038,O200750,Mehdi Tazi,mehdi.tazi60@company.ma,+212677387214,Khouribga,Beni Mellal-Khenifra,Retail,Home,Chair,1,4950.9,0,4950.9,Wallet,returned,2025/08/05 03:23:00,2025-08-15,1,No,N,ERP_A,2025/08/18 03:23:00,,
C10321,O201129,Rania Mansouri,rania.mansouri52@outlook.com,+212603323098,Fes,Fes-Meknes,SME,Fashion,T-Shirt,4,2581.4,0,10325.6,cash,returned,2025/07/30 15:36:00,,,Yes,N,ERP_A,2025-08-29,,Late delivery complaint
C10287,O200625,Omar Naciri,omar.naciri21@outlook.com,+212671040541,oujda,Oriental,Retail,Fashion,Shoes,1,2567.15,15,2182.08,transfer,returned,2025-09-24,,5,Y,Y,WebShop,2025/10/19 11:01:00,,
C10269,O201231,Khadija Labser,,+212649035213,RBT,Rabat-Sale-Kenitra,SME,Home,Lamp,2,359.77,10,647.59,Credit Card,PENDING,2025-11-04,2025-11-05,4,N,Yes,MobileApp,2025-11-28,,
C10104,O200405,Anas Mansouri,anas.mansouri20@company.ma,+212671111615, tangier ,Tangier-Tetouan-Al Hoceima,Retail,Fashion,T-Shirt,4,394.11,5,1497.62,Bank Transfer,RETURNED,0000-00-00,2025-05-31,3,N,True,WebShop,2025/05/30 04:01:00,,
C10007,O200395,Amina Jabri,amina.jabri84@outlook.com,0676724238,agadir,Souss-Massa,Retail,Home,Chair,1,321.01,5,304.96,cash,PENDING,2025/04/03 09:02:00,2025/04/09 09:02:00,4,N,False,ERP_A,2025/04/05 09:02:00,,
C10140,O200499,ANAS JABRI,anas.jabri50@yahoo.com,+212652775841,Khouribga,Beni Mellal-Khenifra,Enterprise,Fashion,Shoes,1,4243.18,0,4243.18,COD,Returned,17/10/2025,26/10/2025,1,1,False,CRM_B,28/10/2025,,
C10328,O200171,Omar Naciri,omar.naciri38@gmail.com,+212655611002,Marrakesh,Marrakesh-Safi,Student,Home,Chair,4,1032.37,-5,2064.74,COD,PENDING,06-10-2025,2025-06-12,,N,N,WebShop,07/07/2025,,Address unclear
C10222,O200048,Sara Ait Lahcen,sara.ait14@gmail.com,+212635290965,Agadir,Souss-Massa,Student,Fashion,Shoes,1,3980.18,10,3582.16,CARD,pending,2025/03/03 12:50:00,07/03/2025,,Yes,No,CRM_B,2025/03/05 12:50:00,backup@example.com,
